date,kentucky_flu,flu,flu recovery,having the flu,flu duration,remedies for the flu,influenza a and b,cure the flu,remedies for flu,flu shots,break a fever,flu versus cold,how long is the flu contagious,medicine for the flu,flu like symptoms,pneumonia,flu how long,fever cough,flu lasts,braun thermoscan,the flu,flu symptoms,cold vs. flu,how long flu,how long is the flu,symptoms of flu,cold and flu,flu contagious period,treating the flu,flu children,reduce a fever,how long contagious,kentucky flu,i have the flu,treat the flu,flu treatment,is the flu contagious,do i have the flu,flu 2018,cold versus flu,incubation period for the flu,flu vs cold,flu care,flu headache,flu vs. cold,human temperature,medicine for flu,flu treatments,cold vs flu,influenza type a,fight the flu,flu a symptoms,influenza symptoms,the flu virus,reduce fever,type a influenza,influenza incubation period,thermoscan,how to treat the flu,flu virus,how long does the flu last,fever flu,how long does flu last,swine flu,flu vaccine,flu cough,contagious flu,what to do if you have the flu,flu report,signs of flu,over the counter flu medicine,normal body,flu or cold,get rid of the flu,flu germs,ear thermometer,flu fever,early flu symptoms,symptoms of the flu,tamiflu,treatment for flu,taking temperature,flu contagious,flu length,bronchitis,get over the flu,type a flu,symptoms of bronchitis,what is the flu,oscillococcinum,flu medicine,flu remedies,flu complications,signs of the flu,how to get rid of the flu,body temperature,target
2012-34,0.0261835,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,2.0,57.0,2.0,4.0,0.0,0.0,8.0,9.0,0.0,3.0,0.0,13.0,25.0,0.0,0.0,0.0,0.0,17.0,13.0,7.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,13.0,38.0,0.0,7.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,8.0,15.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,59.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.046165899999999996
2012-35,0.046165899999999996,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,2.0,57.0,2.0,4.0,0.0,0.0,8.0,9.0,0.0,3.0,0.0,13.0,25.0,0.0,0.0,0.0,0.0,17.0,13.0,7.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,13.0,38.0,0.0,7.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,8.0,15.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,59.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.111669
2012-36,0.111669,15.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,36.0,20.0,0.0,0.0,0.0,3.0,48.0,4.0,2.0,0.0,1.0,10.0,7.0,0.0,5.0,0.0,13.0,40.0,0.0,0.0,13.0,0.0,10.0,5.0,5.0,15.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,18.0,0.0,30.0,0.0,0.0,0.0,19.0,0.0,25.0,7.0,14.0,29.0,19.0,0.0,0.0,6.0,12.0,6.0,15.0,5.0,10.0,32.0,10.0,6.0,0.0,0.0,0.0,0.0,55.0,11.0,0.0,0.0,0.0,15.0,0.0,4.0,3.0,0.0,3.0,2.0,0.0,57.0,0.0,0.0,6.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0817035
2012-37,0.0817035,15.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,36.0,20.0,0.0,0.0,0.0,3.0,48.0,4.0,2.0,0.0,1.0,10.0,7.0,0.0,5.0,0.0,13.0,40.0,0.0,0.0,13.0,0.0,10.0,5.0,5.0,15.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,18.0,0.0,30.0,0.0,0.0,0.0,19.0,0.0,25.0,7.0,14.0,29.0,19.0,0.0,0.0,6.0,12.0,6.0,15.0,5.0,10.0,32.0,10.0,6.0,0.0,0.0,0.0,0.0,55.0,11.0,0.0,0.0,0.0,15.0,0.0,4.0,3.0,0.0,3.0,2.0,0.0,57.0,0.0,0.0,6.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,0.061858900000000015
2012-38,0.061858900000000015,15.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,36.0,20.0,0.0,0.0,0.0,3.0,48.0,4.0,2.0,0.0,1.0,10.0,7.0,0.0,5.0,0.0,13.0,40.0,0.0,0.0,13.0,0.0,10.0,5.0,5.0,15.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,18.0,0.0,30.0,0.0,0.0,0.0,19.0,0.0,25.0,7.0,14.0,29.0,19.0,0.0,0.0,6.0,12.0,6.0,15.0,5.0,10.0,32.0,10.0,6.0,0.0,0.0,0.0,0.0,55.0,11.0,0.0,0.0,0.0,15.0,0.0,4.0,3.0,0.0,3.0,2.0,0.0,57.0,0.0,0.0,6.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0549023
2012-39,0.0549023,15.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,36.0,20.0,0.0,0.0,0.0,3.0,48.0,4.0,2.0,0.0,1.0,10.0,7.0,0.0,5.0,0.0,13.0,40.0,0.0,0.0,13.0,0.0,10.0,5.0,5.0,15.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,18.0,0.0,30.0,0.0,0.0,0.0,19.0,0.0,25.0,7.0,14.0,29.0,19.0,0.0,0.0,6.0,12.0,6.0,15.0,5.0,10.0,32.0,10.0,6.0,0.0,0.0,0.0,0.0,55.0,11.0,0.0,0.0,0.0,15.0,0.0,4.0,3.0,0.0,3.0,2.0,0.0,57.0,0.0,0.0,6.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,0.10639900000000001
2012-40,0.10639900000000001,15.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,36.0,20.0,0.0,0.0,0.0,3.0,48.0,4.0,2.0,0.0,1.0,10.0,7.0,0.0,5.0,0.0,13.0,40.0,0.0,0.0,13.0,0.0,10.0,5.0,5.0,15.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,18.0,0.0,30.0,0.0,0.0,0.0,19.0,0.0,25.0,7.0,14.0,29.0,19.0,0.0,0.0,6.0,12.0,6.0,15.0,5.0,10.0,32.0,10.0,6.0,0.0,0.0,0.0,0.0,55.0,11.0,0.0,0.0,0.0,15.0,0.0,4.0,3.0,0.0,3.0,2.0,0.0,57.0,0.0,0.0,6.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,0.203549
2012-41,0.203549,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,0.0,19.0,0.0,1.0,56.0,3.0,3.0,0.0,1.0,10.0,12.0,0.0,5.0,0.0,10.0,13.0,0.0,0.0,26.0,0.0,33.0,5.0,5.0,0.0,0.0,0.0,15.0,0.0,0.0,2.0,0.0,0.0,12.0,0.0,24.0,19.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,19.0,0.0,0.0,0.0,6.0,17.0,12.0,20.0,0.0,5.0,12.0,15.0,16.0,0.0,0.0,5.0,0.0,22.0,11.0,0.0,0.0,6.0,20.0,6.0,0.0,8.0,0.0,0.0,6.0,0.0,50.0,0.0,0.0,14.0,8.0,0.0,0.0,9.0,0.0,9.0,0.0,83.0,0.112327
2012-42,0.112327,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,0.0,19.0,0.0,1.0,56.0,3.0,3.0,0.0,1.0,10.0,12.0,0.0,5.0,0.0,10.0,13.0,0.0,0.0,26.0,0.0,33.0,5.0,5.0,0.0,0.0,0.0,15.0,0.0,0.0,2.0,0.0,0.0,12.0,0.0,24.0,19.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,19.0,0.0,0.0,0.0,6.0,17.0,12.0,20.0,0.0,5.0,12.0,15.0,16.0,0.0,0.0,5.0,0.0,22.0,11.0,0.0,0.0,6.0,20.0,6.0,0.0,8.0,0.0,0.0,6.0,0.0,50.0,0.0,0.0,14.0,8.0,0.0,0.0,9.0,0.0,9.0,0.0,83.0,0.0972479
2012-43,0.0972479,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,0.0,19.0,0.0,1.0,56.0,3.0,3.0,0.0,1.0,10.0,12.0,0.0,5.0,0.0,10.0,13.0,0.0,0.0,26.0,0.0,33.0,5.0,5.0,0.0,0.0,0.0,15.0,0.0,0.0,2.0,0.0,0.0,12.0,0.0,24.0,19.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,19.0,0.0,0.0,0.0,6.0,17.0,12.0,20.0,0.0,5.0,12.0,15.0,16.0,0.0,0.0,5.0,0.0,22.0,11.0,0.0,0.0,6.0,20.0,6.0,0.0,8.0,0.0,0.0,6.0,0.0,50.0,0.0,0.0,14.0,8.0,0.0,0.0,9.0,0.0,9.0,0.0,83.0,0.04408309999999999
2012-44,0.04408309999999999,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,0.0,19.0,0.0,1.0,56.0,3.0,3.0,0.0,1.0,10.0,12.0,0.0,5.0,0.0,10.0,13.0,0.0,0.0,26.0,0.0,33.0,5.0,5.0,0.0,0.0,0.0,15.0,0.0,0.0,2.0,0.0,0.0,12.0,0.0,24.0,19.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,19.0,0.0,0.0,0.0,6.0,17.0,12.0,20.0,0.0,5.0,12.0,15.0,16.0,0.0,0.0,5.0,0.0,22.0,11.0,0.0,0.0,6.0,20.0,6.0,0.0,8.0,0.0,0.0,6.0,0.0,50.0,0.0,0.0,14.0,8.0,0.0,0.0,9.0,0.0,9.0,0.0,83.0,0.128021
2012-45,0.128021,24.0,31.0,0.0,31.0,0.0,0.0,0.0,7.0,20.0,35.0,0.0,46.0,0.0,3.0,52.0,12.0,3.0,0.0,0.0,23.0,25.0,0.0,25.0,0.0,37.0,24.0,0.0,0.0,16.0,0.0,22.0,6.0,6.0,18.0,18.0,18.0,0.0,0.0,0.0,0.0,4.0,22.0,43.0,0.0,36.0,23.0,0.0,46.0,0.0,8.0,25.0,8.0,17.0,35.0,0.0,0.0,0.0,7.0,28.0,11.0,25.0,9.0,12.0,29.0,9.0,40.0,0.0,0.0,7.0,0.0,20.0,20.0,13.0,7.0,7.0,25.0,0.0,6.0,21.0,2.0,2.0,14.0,0.0,58.0,0.0,27.0,7.0,13.0,7.0,42.0,10.0,0.0,0.0,10.0,62.0,0.099955
2012-46,0.099955,24.0,31.0,0.0,31.0,0.0,0.0,0.0,7.0,20.0,35.0,0.0,46.0,0.0,3.0,52.0,12.0,3.0,0.0,0.0,23.0,25.0,0.0,25.0,0.0,37.0,24.0,0.0,0.0,16.0,0.0,22.0,6.0,6.0,18.0,18.0,18.0,0.0,0.0,0.0,0.0,4.0,22.0,43.0,0.0,36.0,23.0,0.0,46.0,0.0,8.0,25.0,8.0,17.0,35.0,0.0,0.0,0.0,7.0,28.0,11.0,25.0,9.0,12.0,29.0,9.0,40.0,0.0,0.0,7.0,0.0,20.0,20.0,13.0,7.0,7.0,25.0,0.0,6.0,21.0,2.0,2.0,14.0,0.0,58.0,0.0,27.0,7.0,13.0,7.0,42.0,10.0,0.0,0.0,10.0,62.0,0.285898
2012-47,0.285898,24.0,31.0,0.0,31.0,0.0,0.0,0.0,7.0,20.0,35.0,0.0,46.0,0.0,3.0,52.0,12.0,3.0,0.0,0.0,23.0,25.0,0.0,25.0,0.0,37.0,24.0,0.0,0.0,16.0,0.0,22.0,6.0,6.0,18.0,18.0,18.0,0.0,0.0,0.0,0.0,4.0,22.0,43.0,0.0,36.0,23.0,0.0,46.0,0.0,8.0,25.0,8.0,17.0,35.0,0.0,0.0,0.0,7.0,28.0,11.0,25.0,9.0,12.0,29.0,9.0,40.0,0.0,0.0,7.0,0.0,20.0,20.0,13.0,7.0,7.0,25.0,0.0,6.0,21.0,2.0,2.0,14.0,0.0,58.0,0.0,27.0,7.0,13.0,7.0,42.0,10.0,0.0,0.0,10.0,62.0,0.333945
2012-48,0.333945,24.0,31.0,0.0,31.0,0.0,0.0,0.0,7.0,20.0,35.0,0.0,46.0,0.0,3.0,52.0,12.0,3.0,0.0,0.0,23.0,25.0,0.0,25.0,0.0,37.0,24.0,0.0,0.0,16.0,0.0,22.0,6.0,6.0,18.0,18.0,18.0,0.0,0.0,0.0,0.0,4.0,22.0,43.0,0.0,36.0,23.0,0.0,46.0,0.0,8.0,25.0,8.0,17.0,35.0,0.0,0.0,0.0,7.0,28.0,11.0,25.0,9.0,12.0,29.0,9.0,40.0,0.0,0.0,7.0,0.0,20.0,20.0,13.0,7.0,7.0,25.0,0.0,6.0,21.0,2.0,2.0,14.0,0.0,58.0,0.0,27.0,7.0,13.0,7.0,42.0,10.0,0.0,0.0,10.0,62.0,0.586242
2012-49,0.586242,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,20.0,0.0,20.0,0.0,0.0,72.0,6.0,1.0,0.0,0.0,6.0,6.0,0.0,8.0,0.0,0.0,14.0,0.0,0.0,14.0,0.0,24.0,0.0,11.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,2.0,0.0,12.0,0.0,12.0,39.0,0.0,20.0,0.0,0.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,24.0,12.0,6.0,10.0,13.0,15.0,5.0,6.0,0.0,0.0,6.0,0.0,33.0,0.0,0.0,0.0,6.0,6.0,0.0,3.0,1.0,0.0,0.0,5.0,0.0,52.0,0.0,11.0,11.0,11.0,6.0,0.0,18.0,0.0,0.0,0.0,49.0,0.6873020000000001
2012-50,0.6873020000000001,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,20.0,0.0,20.0,0.0,0.0,72.0,6.0,1.0,0.0,0.0,6.0,6.0,0.0,8.0,0.0,0.0,14.0,0.0,0.0,14.0,0.0,24.0,0.0,11.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,2.0,0.0,12.0,0.0,12.0,39.0,0.0,20.0,0.0,0.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,24.0,12.0,6.0,10.0,13.0,15.0,5.0,6.0,0.0,0.0,6.0,0.0,33.0,0.0,0.0,0.0,6.0,6.0,0.0,3.0,1.0,0.0,0.0,5.0,0.0,52.0,0.0,11.0,11.0,11.0,6.0,0.0,18.0,0.0,0.0,0.0,49.0,0.744786
2012-51,0.744786,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,20.0,0.0,20.0,0.0,0.0,72.0,6.0,1.0,0.0,0.0,6.0,6.0,0.0,8.0,0.0,0.0,14.0,0.0,0.0,14.0,0.0,24.0,0.0,11.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,2.0,0.0,12.0,0.0,12.0,39.0,0.0,20.0,0.0,0.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,24.0,12.0,6.0,10.0,13.0,15.0,5.0,6.0,0.0,0.0,6.0,0.0,33.0,0.0,0.0,0.0,6.0,6.0,0.0,3.0,1.0,0.0,0.0,5.0,0.0,52.0,0.0,11.0,11.0,11.0,6.0,0.0,18.0,0.0,0.0,0.0,49.0,1.43475
2012-52,1.43475,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,20.0,0.0,20.0,0.0,0.0,72.0,6.0,1.0,0.0,0.0,6.0,6.0,0.0,8.0,0.0,0.0,14.0,0.0,0.0,14.0,0.0,24.0,0.0,11.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,2.0,0.0,12.0,0.0,12.0,39.0,0.0,20.0,0.0,0.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,24.0,12.0,6.0,10.0,13.0,15.0,5.0,6.0,0.0,0.0,6.0,0.0,33.0,0.0,0.0,0.0,6.0,6.0,0.0,3.0,1.0,0.0,0.0,5.0,0.0,52.0,0.0,11.0,11.0,11.0,6.0,0.0,18.0,0.0,0.0,0.0,49.0,1.5258200000000002
2013-01,1.5258200000000002,8.0,0.0,0.0,28.0,0.0,0.0,0.0,12.0,0.0,32.0,0.0,21.0,0.0,2.0,45.0,8.0,2.0,0.0,0.0,12.0,7.0,0.0,14.0,3.0,14.0,15.0,0.0,0.0,36.0,6.0,17.0,0.0,11.0,0.0,16.0,49.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,21.0,0.0,0.0,0.0,0.0,10.0,10.0,16.0,8.0,0.0,16.0,5.0,0.0,0.0,6.0,6.0,0.0,30.0,0.0,0.0,0.0,0.0,16.0,0.0,6.0,6.0,0.0,0.0,5.0,0.0,46.0,3.0,18.0,24.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,61.0,1.1299700000000001
2013-02,1.1299700000000001,8.0,0.0,0.0,28.0,0.0,0.0,0.0,12.0,0.0,32.0,0.0,21.0,0.0,2.0,45.0,8.0,2.0,0.0,0.0,12.0,7.0,0.0,14.0,3.0,14.0,15.0,0.0,0.0,36.0,6.0,17.0,0.0,11.0,0.0,16.0,49.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,21.0,0.0,0.0,0.0,0.0,10.0,10.0,16.0,8.0,0.0,16.0,5.0,0.0,0.0,6.0,6.0,0.0,30.0,0.0,0.0,0.0,0.0,16.0,0.0,6.0,6.0,0.0,0.0,5.0,0.0,46.0,3.0,18.0,24.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,61.0,1.82096
2013-03,1.82096,8.0,0.0,0.0,28.0,0.0,0.0,0.0,12.0,0.0,32.0,0.0,21.0,0.0,2.0,45.0,8.0,2.0,0.0,0.0,12.0,7.0,0.0,14.0,3.0,14.0,15.0,0.0,0.0,36.0,6.0,17.0,0.0,11.0,0.0,16.0,49.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,21.0,0.0,0.0,0.0,0.0,10.0,10.0,16.0,8.0,0.0,16.0,5.0,0.0,0.0,6.0,6.0,0.0,30.0,0.0,0.0,0.0,0.0,16.0,0.0,6.0,6.0,0.0,0.0,5.0,0.0,46.0,3.0,18.0,24.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,61.0,1.6038
2013-04,1.6038,8.0,0.0,0.0,28.0,0.0,0.0,0.0,12.0,0.0,32.0,0.0,21.0,0.0,2.0,45.0,8.0,2.0,0.0,0.0,12.0,7.0,0.0,14.0,3.0,14.0,15.0,0.0,0.0,36.0,6.0,17.0,0.0,11.0,0.0,16.0,49.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,21.0,0.0,0.0,0.0,0.0,10.0,10.0,16.0,8.0,0.0,16.0,5.0,0.0,0.0,6.0,6.0,0.0,30.0,0.0,0.0,0.0,0.0,16.0,0.0,6.0,6.0,0.0,0.0,5.0,0.0,46.0,3.0,18.0,24.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,61.0,1.4733
2013-05,1.4733,8.0,0.0,0.0,28.0,0.0,0.0,0.0,12.0,0.0,32.0,0.0,21.0,0.0,2.0,45.0,8.0,2.0,0.0,0.0,12.0,7.0,0.0,14.0,3.0,14.0,15.0,0.0,0.0,36.0,6.0,17.0,0.0,11.0,0.0,16.0,49.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,21.0,0.0,0.0,0.0,0.0,10.0,10.0,16.0,8.0,0.0,16.0,5.0,0.0,0.0,6.0,6.0,0.0,30.0,0.0,0.0,0.0,0.0,16.0,0.0,6.0,6.0,0.0,0.0,5.0,0.0,46.0,3.0,18.0,24.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,61.0,1.16268
2013-06,1.16268,8.0,0.0,0.0,28.0,0.0,0.0,0.0,12.0,0.0,32.0,0.0,21.0,0.0,2.0,45.0,8.0,2.0,0.0,0.0,12.0,7.0,0.0,14.0,3.0,14.0,15.0,0.0,0.0,36.0,6.0,17.0,0.0,11.0,0.0,16.0,49.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,21.0,0.0,0.0,0.0,0.0,10.0,10.0,16.0,8.0,0.0,16.0,5.0,0.0,0.0,6.0,6.0,0.0,30.0,0.0,0.0,0.0,0.0,16.0,0.0,6.0,6.0,0.0,0.0,5.0,0.0,46.0,3.0,18.0,24.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,61.0,1.02495
2013-07,1.02495,8.0,0.0,0.0,28.0,0.0,0.0,0.0,12.0,0.0,32.0,0.0,21.0,0.0,2.0,45.0,8.0,2.0,0.0,0.0,12.0,7.0,0.0,14.0,3.0,14.0,15.0,0.0,0.0,36.0,6.0,17.0,0.0,11.0,0.0,16.0,49.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,21.0,0.0,0.0,0.0,0.0,10.0,10.0,16.0,8.0,0.0,16.0,5.0,0.0,0.0,6.0,6.0,0.0,30.0,0.0,0.0,0.0,0.0,16.0,0.0,6.0,6.0,0.0,0.0,5.0,0.0,46.0,3.0,18.0,24.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,61.0,0.9777290000000001
2013-08,0.9777290000000001,8.0,0.0,0.0,28.0,0.0,0.0,0.0,12.0,0.0,32.0,0.0,21.0,0.0,2.0,45.0,8.0,2.0,0.0,0.0,12.0,7.0,0.0,14.0,3.0,14.0,15.0,0.0,0.0,36.0,6.0,17.0,0.0,11.0,0.0,16.0,49.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,21.0,0.0,0.0,0.0,0.0,10.0,10.0,16.0,8.0,0.0,16.0,5.0,0.0,0.0,6.0,6.0,0.0,30.0,0.0,0.0,0.0,0.0,16.0,0.0,6.0,6.0,0.0,0.0,5.0,0.0,46.0,3.0,18.0,24.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,61.0,1.0749
2013-09,1.0749,8.0,0.0,0.0,28.0,0.0,0.0,0.0,12.0,0.0,32.0,0.0,21.0,0.0,2.0,45.0,8.0,2.0,0.0,0.0,12.0,7.0,0.0,14.0,3.0,14.0,15.0,0.0,0.0,36.0,6.0,17.0,0.0,11.0,0.0,16.0,49.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,21.0,0.0,0.0,0.0,0.0,10.0,10.0,16.0,8.0,0.0,16.0,5.0,0.0,0.0,6.0,6.0,0.0,30.0,0.0,0.0,0.0,0.0,16.0,0.0,6.0,6.0,0.0,0.0,5.0,0.0,46.0,3.0,18.0,24.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,61.0,0.961493
2013-10,0.961493,8.0,0.0,0.0,28.0,0.0,0.0,0.0,12.0,0.0,32.0,0.0,21.0,0.0,2.0,45.0,8.0,2.0,0.0,0.0,12.0,7.0,0.0,14.0,3.0,14.0,15.0,0.0,0.0,36.0,6.0,17.0,0.0,11.0,0.0,16.0,49.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,21.0,0.0,0.0,0.0,0.0,10.0,10.0,16.0,8.0,0.0,16.0,5.0,0.0,0.0,6.0,6.0,0.0,30.0,0.0,0.0,0.0,0.0,16.0,0.0,6.0,6.0,0.0,0.0,5.0,0.0,46.0,3.0,18.0,24.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,61.0,0.9318719999999999
2013-11,0.9318719999999999,8.0,0.0,0.0,28.0,0.0,0.0,0.0,12.0,0.0,32.0,0.0,21.0,0.0,2.0,45.0,8.0,2.0,0.0,0.0,12.0,7.0,0.0,14.0,3.0,14.0,15.0,0.0,0.0,36.0,6.0,17.0,0.0,11.0,0.0,16.0,49.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,21.0,0.0,0.0,0.0,0.0,10.0,10.0,16.0,8.0,0.0,16.0,5.0,0.0,0.0,6.0,6.0,0.0,30.0,0.0,0.0,0.0,0.0,16.0,0.0,6.0,6.0,0.0,0.0,5.0,0.0,46.0,3.0,18.0,24.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,61.0,0.7566970000000001
2013-12,0.7566970000000001,8.0,0.0,0.0,28.0,0.0,0.0,0.0,12.0,0.0,32.0,0.0,21.0,0.0,2.0,45.0,8.0,2.0,0.0,0.0,12.0,7.0,0.0,14.0,3.0,14.0,15.0,0.0,0.0,36.0,6.0,17.0,0.0,11.0,0.0,16.0,49.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,21.0,0.0,0.0,0.0,0.0,10.0,10.0,16.0,8.0,0.0,16.0,5.0,0.0,0.0,6.0,6.0,0.0,30.0,0.0,0.0,0.0,0.0,16.0,0.0,6.0,6.0,0.0,0.0,5.0,0.0,46.0,3.0,18.0,24.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,61.0,0.66362
2013-13,0.66362,8.0,0.0,0.0,28.0,0.0,0.0,0.0,12.0,0.0,32.0,0.0,21.0,0.0,2.0,45.0,8.0,2.0,0.0,0.0,12.0,7.0,0.0,14.0,3.0,14.0,15.0,0.0,0.0,36.0,6.0,17.0,0.0,11.0,0.0,16.0,49.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,21.0,0.0,0.0,0.0,0.0,10.0,10.0,16.0,8.0,0.0,16.0,5.0,0.0,0.0,6.0,6.0,0.0,30.0,0.0,0.0,0.0,0.0,16.0,0.0,6.0,6.0,0.0,0.0,5.0,0.0,46.0,3.0,18.0,24.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,61.0,0.43277
2013-14,0.43277,8.0,0.0,0.0,28.0,0.0,0.0,0.0,12.0,0.0,32.0,0.0,21.0,0.0,2.0,45.0,8.0,2.0,0.0,0.0,12.0,7.0,0.0,14.0,3.0,14.0,15.0,0.0,0.0,36.0,6.0,17.0,0.0,11.0,0.0,16.0,49.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,21.0,0.0,0.0,0.0,0.0,10.0,10.0,16.0,8.0,0.0,16.0,5.0,0.0,0.0,6.0,6.0,0.0,30.0,0.0,0.0,0.0,0.0,16.0,0.0,6.0,6.0,0.0,0.0,5.0,0.0,46.0,3.0,18.0,24.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,61.0,0.342031
