date,new_york_flu,flu,treating flu,medicine for the flu,high fever,is the flu contagious,get over the flu,medicine for flu,how to get rid of the flu,fever cough,nyc flu,pneumonia,fever flu,normal body,signs of flu,symptoms of the flu,cold or flu,stomach flu,flu 2018,flu game,cold versus flu,incubation period for flu,how long is flu contagious,treating the flu,flu treatments,flu complications,influenza symptoms,contagious flu,how to treat flu,flu fever,type a influenza,cure the flu,flu vs cold,flu contagious period,how long is the flu,signs of the flu,the flu virus,flu cough,flu symptoms,treat flu,ear thermometer,taking temperature,get rid of the flu,over the counter flu,reduce a fever,flu and cold,cold and flu,flu vs. cold,cure flu,human temperature,braun thermoscan,flu length,remedies for flu,how long does flu last,what to do if you have the flu,flu shots,symptoms of flu,treat the flu,over the counter flu medicine,flu report,incubation period for the flu,influenza a and b,having the flu,normal body temperature,flu germs,flu lasts,thermoscan,flu treatment,is flu contagious,flu care,flu children,swine flu,flu shot side effects,cold vs flu,flu how long,flu recovery,flu versus cold,exposed to flu,flu remedies,influenza type a,flu medicine,fever,flu duration,the flu symptoms,flu shot,flu or cold,flu vaccine,cold vs. flu,flu in children,do i have the flu,i have the flu,influenza incubation period,flu season,oscillococcinum,what is the flu,low body,remedies for the flu,target
2012-33,0.12504500000000002,11.0,3.0,0.0,43.0,4.0,0.0,6.0,3.0,28.0,2.0,36.0,1.0,5.0,2.0,1.0,1.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,4.0,1.0,6.0,0.0,0.0,3.0,0.0,5.0,3.0,8.0,5.0,7.0,0.0,1.0,0.0,0.0,4.0,4.0,20.0,21.0,0.0,0.0,10.0,2.0,2.0,0.0,8.0,0.0,23.0,7.0,1.0,8.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,7.0,2.0,10.0,1.0,4.0,5.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,1.0,21.0,0.0,26.0,0.0,1.0,2.0,2.0,0.0,10.0,4.0,14.0,34.0,0.0,0.061208900000000004
2012-34,0.061208900000000004,11.0,3.0,0.0,43.0,4.0,0.0,6.0,3.0,28.0,2.0,36.0,1.0,5.0,2.0,1.0,1.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,4.0,1.0,6.0,0.0,0.0,3.0,0.0,5.0,3.0,8.0,5.0,7.0,0.0,1.0,0.0,0.0,4.0,4.0,20.0,21.0,0.0,0.0,10.0,2.0,2.0,0.0,8.0,0.0,23.0,7.0,1.0,8.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,7.0,2.0,10.0,1.0,4.0,5.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,1.0,21.0,0.0,26.0,0.0,1.0,2.0,2.0,0.0,10.0,4.0,14.0,34.0,0.0,0.083692
2012-35,0.083692,11.0,3.0,0.0,43.0,4.0,0.0,6.0,3.0,28.0,2.0,36.0,1.0,5.0,2.0,1.0,1.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,4.0,1.0,6.0,0.0,0.0,3.0,0.0,5.0,3.0,8.0,5.0,7.0,0.0,1.0,0.0,0.0,4.0,4.0,20.0,21.0,0.0,0.0,10.0,2.0,2.0,0.0,8.0,0.0,23.0,7.0,1.0,8.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,7.0,2.0,10.0,1.0,4.0,5.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,1.0,21.0,0.0,26.0,0.0,1.0,2.0,2.0,0.0,10.0,4.0,14.0,34.0,0.0,0.11776800000000001
2012-36,0.11776800000000001,16.0,0.0,8.0,59.0,8.0,3.0,3.0,9.0,20.0,3.0,46.0,2.0,5.0,2.0,3.0,2.0,11.0,0.0,1.0,0.0,0.0,3.0,3.0,3.0,3.0,2.0,2.0,1.0,10.0,0.0,3.0,10.0,0.0,2.0,5.0,5.0,24.0,9.0,0.0,1.0,0.0,2.0,2.0,7.0,22.0,30.0,0.0,5.0,14.0,3.0,1.0,0.0,7.0,1.0,25.0,8.0,0.0,0.0,0.0,0.0,0.0,4.0,28.0,0.0,0.0,4.0,2.0,7.0,4.0,1.0,4.0,15.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,3.0,41.0,0.0,42.0,0.0,2.0,0.0,0.0,0.0,7.0,2.0,14.0,43.0,0.0,0.173953
2012-37,0.173953,16.0,0.0,8.0,59.0,8.0,3.0,3.0,9.0,20.0,3.0,46.0,2.0,5.0,2.0,3.0,2.0,11.0,0.0,1.0,0.0,0.0,3.0,3.0,3.0,3.0,2.0,2.0,1.0,10.0,0.0,3.0,10.0,0.0,2.0,5.0,5.0,24.0,9.0,0.0,1.0,0.0,2.0,2.0,7.0,22.0,30.0,0.0,5.0,14.0,3.0,1.0,0.0,7.0,1.0,25.0,8.0,0.0,0.0,0.0,0.0,0.0,4.0,28.0,0.0,0.0,4.0,2.0,7.0,4.0,1.0,4.0,15.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,3.0,41.0,0.0,42.0,0.0,2.0,0.0,0.0,0.0,7.0,2.0,14.0,43.0,0.0,0.108998
2012-38,0.108998,16.0,0.0,8.0,59.0,8.0,3.0,3.0,9.0,20.0,3.0,46.0,2.0,5.0,2.0,3.0,2.0,11.0,0.0,1.0,0.0,0.0,3.0,3.0,3.0,3.0,2.0,2.0,1.0,10.0,0.0,3.0,10.0,0.0,2.0,5.0,5.0,24.0,9.0,0.0,1.0,0.0,2.0,2.0,7.0,22.0,30.0,0.0,5.0,14.0,3.0,1.0,0.0,7.0,1.0,25.0,8.0,0.0,0.0,0.0,0.0,0.0,4.0,28.0,0.0,0.0,4.0,2.0,7.0,4.0,1.0,4.0,15.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,3.0,41.0,0.0,42.0,0.0,2.0,0.0,0.0,0.0,7.0,2.0,14.0,43.0,0.0,0.283052
2012-39,0.283052,16.0,0.0,8.0,59.0,8.0,3.0,3.0,9.0,20.0,3.0,46.0,2.0,5.0,2.0,3.0,2.0,11.0,0.0,1.0,0.0,0.0,3.0,3.0,3.0,3.0,2.0,2.0,1.0,10.0,0.0,3.0,10.0,0.0,2.0,5.0,5.0,24.0,9.0,0.0,1.0,0.0,2.0,2.0,7.0,22.0,30.0,0.0,5.0,14.0,3.0,1.0,0.0,7.0,1.0,25.0,8.0,0.0,0.0,0.0,0.0,0.0,4.0,28.0,0.0,0.0,4.0,2.0,7.0,4.0,1.0,4.0,15.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,3.0,41.0,0.0,42.0,0.0,2.0,0.0,0.0,0.0,7.0,2.0,14.0,43.0,0.0,0.293219
2012-40,0.293219,16.0,0.0,8.0,59.0,8.0,3.0,3.0,9.0,20.0,3.0,46.0,2.0,5.0,2.0,3.0,2.0,11.0,0.0,1.0,0.0,0.0,3.0,3.0,3.0,3.0,2.0,2.0,1.0,10.0,0.0,3.0,10.0,0.0,2.0,5.0,5.0,24.0,9.0,0.0,1.0,0.0,2.0,2.0,7.0,22.0,30.0,0.0,5.0,14.0,3.0,1.0,0.0,7.0,1.0,25.0,8.0,0.0,0.0,0.0,0.0,0.0,4.0,28.0,0.0,0.0,4.0,2.0,7.0,4.0,1.0,4.0,15.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,3.0,41.0,0.0,42.0,0.0,2.0,0.0,0.0,0.0,7.0,2.0,14.0,43.0,0.0,0.572891
2012-41,0.572891,12.0,0.0,4.0,38.0,6.0,3.0,6.0,6.0,26.0,2.0,45.0,3.0,4.0,2.0,5.0,1.0,23.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,3.0,1.0,3.0,1.0,12.0,0.0,3.0,10.0,0.0,2.0,5.0,14.0,10.0,10.0,0.0,0.0,0.0,5.0,2.0,2.0,16.0,20.0,0.0,4.0,14.0,4.0,0.0,3.0,4.0,0.0,14.0,9.0,1.0,16.0,16.0,0.0,0.0,6.0,39.0,4.0,4.0,0.0,11.0,2.0,7.0,2.0,4.0,4.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,49.0,0.0,3.0,21.0,0.0,26.0,0.0,1.0,1.0,6.0,0.0,6.0,7.0,5.0,18.0,2.0,1.0028299999999999
2012-42,1.0028299999999999,12.0,0.0,4.0,38.0,6.0,3.0,6.0,6.0,26.0,2.0,45.0,3.0,4.0,2.0,5.0,1.0,23.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,3.0,1.0,3.0,1.0,12.0,0.0,3.0,10.0,0.0,2.0,5.0,14.0,10.0,10.0,0.0,0.0,0.0,5.0,2.0,2.0,16.0,20.0,0.0,4.0,14.0,4.0,0.0,3.0,4.0,0.0,14.0,9.0,1.0,16.0,16.0,0.0,0.0,6.0,39.0,4.0,4.0,0.0,11.0,2.0,7.0,2.0,4.0,4.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,49.0,0.0,3.0,21.0,0.0,26.0,0.0,1.0,1.0,6.0,0.0,6.0,7.0,5.0,18.0,2.0,0.778846
2012-43,0.778846,12.0,0.0,4.0,38.0,6.0,3.0,6.0,6.0,26.0,2.0,45.0,3.0,4.0,2.0,5.0,1.0,23.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,3.0,1.0,3.0,1.0,12.0,0.0,3.0,10.0,0.0,2.0,5.0,14.0,10.0,10.0,0.0,0.0,0.0,5.0,2.0,2.0,16.0,20.0,0.0,4.0,14.0,4.0,0.0,3.0,4.0,0.0,14.0,9.0,1.0,16.0,16.0,0.0,0.0,6.0,39.0,4.0,4.0,0.0,11.0,2.0,7.0,2.0,4.0,4.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,49.0,0.0,3.0,21.0,0.0,26.0,0.0,1.0,1.0,6.0,0.0,6.0,7.0,5.0,18.0,2.0,0.633484
2012-44,0.633484,12.0,0.0,4.0,38.0,6.0,3.0,6.0,6.0,26.0,2.0,45.0,3.0,4.0,2.0,5.0,1.0,23.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,3.0,1.0,3.0,1.0,12.0,0.0,3.0,10.0,0.0,2.0,5.0,14.0,10.0,10.0,0.0,0.0,0.0,5.0,2.0,2.0,16.0,20.0,0.0,4.0,14.0,4.0,0.0,3.0,4.0,0.0,14.0,9.0,1.0,16.0,16.0,0.0,0.0,6.0,39.0,4.0,4.0,0.0,11.0,2.0,7.0,2.0,4.0,4.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,49.0,0.0,3.0,21.0,0.0,26.0,0.0,1.0,1.0,6.0,0.0,6.0,7.0,5.0,18.0,2.0,0.832931
2012-45,0.832931,25.0,5.0,6.0,95.0,20.0,0.0,11.0,8.0,73.0,2.0,64.0,5.0,6.0,5.0,13.0,5.0,45.0,0.0,2.0,0.0,1.0,16.0,4.0,6.0,3.0,5.0,22.0,3.0,21.0,5.0,10.0,15.0,2.0,18.0,16.0,14.0,34.0,25.0,1.0,1.0,1.0,6.0,6.0,8.0,48.0,46.0,2.0,14.0,12.0,7.0,0.0,3.0,36.0,0.0,15.0,19.0,0.0,8.0,15.0,23.0,0.0,10.0,87.0,8.0,4.0,4.0,22.0,35.0,4.0,4.0,5.0,4.0,3.0,27.0,0.0,0.0,0.0,1.0,0.0,1.0,64.0,1.0,7.0,23.0,1.0,29.0,1.0,6.0,3.0,14.0,2.0,9.0,10.0,7.0,35.0,2.0,0.991707
2012-46,0.991707,25.0,5.0,6.0,95.0,20.0,0.0,11.0,8.0,73.0,2.0,64.0,5.0,6.0,5.0,13.0,5.0,45.0,0.0,2.0,0.0,1.0,16.0,4.0,6.0,3.0,5.0,22.0,3.0,21.0,5.0,10.0,15.0,2.0,18.0,16.0,14.0,34.0,25.0,1.0,1.0,1.0,6.0,6.0,8.0,48.0,46.0,2.0,14.0,12.0,7.0,0.0,3.0,36.0,0.0,15.0,19.0,0.0,8.0,15.0,23.0,0.0,10.0,87.0,8.0,4.0,4.0,22.0,35.0,4.0,4.0,5.0,4.0,3.0,27.0,0.0,0.0,0.0,1.0,0.0,1.0,64.0,1.0,7.0,23.0,1.0,29.0,1.0,6.0,3.0,14.0,2.0,9.0,10.0,7.0,35.0,2.0,1.7047700000000001
2012-47,1.7047700000000001,25.0,5.0,6.0,95.0,20.0,0.0,11.0,8.0,73.0,2.0,64.0,5.0,6.0,5.0,13.0,5.0,45.0,0.0,2.0,0.0,1.0,16.0,4.0,6.0,3.0,5.0,22.0,3.0,21.0,5.0,10.0,15.0,2.0,18.0,16.0,14.0,34.0,25.0,1.0,1.0,1.0,6.0,6.0,8.0,48.0,46.0,2.0,14.0,12.0,7.0,0.0,3.0,36.0,0.0,15.0,19.0,0.0,8.0,15.0,23.0,0.0,10.0,87.0,8.0,4.0,4.0,22.0,35.0,4.0,4.0,5.0,4.0,3.0,27.0,0.0,0.0,0.0,1.0,0.0,1.0,64.0,1.0,7.0,23.0,1.0,29.0,1.0,6.0,3.0,14.0,2.0,9.0,10.0,7.0,35.0,2.0,1.6770900000000002
2012-48,1.6770900000000002,25.0,5.0,6.0,95.0,20.0,0.0,11.0,8.0,73.0,2.0,64.0,5.0,6.0,5.0,13.0,5.0,45.0,0.0,2.0,0.0,1.0,16.0,4.0,6.0,3.0,5.0,22.0,3.0,21.0,5.0,10.0,15.0,2.0,18.0,16.0,14.0,34.0,25.0,1.0,1.0,1.0,6.0,6.0,8.0,48.0,46.0,2.0,14.0,12.0,7.0,0.0,3.0,36.0,0.0,15.0,19.0,0.0,8.0,15.0,23.0,0.0,10.0,87.0,8.0,4.0,4.0,22.0,35.0,4.0,4.0,5.0,4.0,3.0,27.0,0.0,0.0,0.0,1.0,0.0,1.0,64.0,1.0,7.0,23.0,1.0,29.0,1.0,6.0,3.0,14.0,2.0,9.0,10.0,7.0,35.0,2.0,2.11123
2012-49,2.11123,19.0,3.0,5.0,80.0,16.0,3.0,6.0,3.0,37.0,2.0,48.0,6.0,7.0,5.0,19.0,2.0,47.0,0.0,2.0,0.0,1.0,14.0,0.0,0.0,3.0,3.0,14.0,1.0,23.0,0.0,5.0,16.0,3.0,12.0,15.0,25.0,17.0,21.0,1.0,1.0,1.0,3.0,5.0,2.0,30.0,41.0,2.0,9.0,11.0,10.0,6.0,6.0,26.0,1.0,5.0,27.0,2.0,0.0,16.0,0.0,24.0,14.0,92.0,0.0,4.0,7.0,28.0,14.0,2.0,4.0,6.0,1.0,3.0,22.0,1.0,0.0,2.0,1.0,0.0,1.0,57.0,1.0,7.0,7.0,1.0,16.0,1.0,9.0,5.0,6.0,0.0,8.0,8.0,36.0,53.0,2.0,3.03139
2012-50,3.03139,19.0,3.0,5.0,80.0,16.0,3.0,6.0,3.0,37.0,2.0,48.0,6.0,7.0,5.0,19.0,2.0,47.0,0.0,2.0,0.0,1.0,14.0,0.0,0.0,3.0,3.0,14.0,1.0,23.0,0.0,5.0,16.0,3.0,12.0,15.0,25.0,17.0,21.0,1.0,1.0,1.0,3.0,5.0,2.0,30.0,41.0,2.0,9.0,11.0,10.0,6.0,6.0,26.0,1.0,5.0,27.0,2.0,0.0,16.0,0.0,24.0,14.0,92.0,0.0,4.0,7.0,28.0,14.0,2.0,4.0,6.0,1.0,3.0,22.0,1.0,0.0,2.0,1.0,0.0,1.0,57.0,1.0,7.0,7.0,1.0,16.0,1.0,9.0,5.0,6.0,0.0,8.0,8.0,36.0,53.0,2.0,3.62908
2012-51,3.62908,19.0,3.0,5.0,80.0,16.0,3.0,6.0,3.0,37.0,2.0,48.0,6.0,7.0,5.0,19.0,2.0,47.0,0.0,2.0,0.0,1.0,14.0,0.0,0.0,3.0,3.0,14.0,1.0,23.0,0.0,5.0,16.0,3.0,12.0,15.0,25.0,17.0,21.0,1.0,1.0,1.0,3.0,5.0,2.0,30.0,41.0,2.0,9.0,11.0,10.0,6.0,6.0,26.0,1.0,5.0,27.0,2.0,0.0,16.0,0.0,24.0,14.0,92.0,0.0,4.0,7.0,28.0,14.0,2.0,4.0,6.0,1.0,3.0,22.0,1.0,0.0,2.0,1.0,0.0,1.0,57.0,1.0,7.0,7.0,1.0,16.0,1.0,9.0,5.0,6.0,0.0,8.0,8.0,36.0,53.0,2.0,5.9523800000000024
2012-52,5.9523800000000024,19.0,3.0,5.0,80.0,16.0,3.0,6.0,3.0,37.0,2.0,48.0,6.0,7.0,5.0,19.0,2.0,47.0,0.0,2.0,0.0,1.0,14.0,0.0,0.0,3.0,3.0,14.0,1.0,23.0,0.0,5.0,16.0,3.0,12.0,15.0,25.0,17.0,21.0,1.0,1.0,1.0,3.0,5.0,2.0,30.0,41.0,2.0,9.0,11.0,10.0,6.0,6.0,26.0,1.0,5.0,27.0,2.0,0.0,16.0,0.0,24.0,14.0,92.0,0.0,4.0,7.0,28.0,14.0,2.0,4.0,6.0,1.0,3.0,22.0,1.0,0.0,2.0,1.0,0.0,1.0,57.0,1.0,7.0,7.0,1.0,16.0,1.0,9.0,5.0,6.0,0.0,8.0,8.0,36.0,53.0,2.0,3.9963800000000003
2013-01,3.9963800000000003,19.0,3.0,5.0,80.0,16.0,3.0,6.0,3.0,37.0,2.0,48.0,6.0,7.0,5.0,19.0,2.0,47.0,0.0,2.0,0.0,1.0,14.0,0.0,0.0,3.0,3.0,14.0,1.0,23.0,0.0,5.0,16.0,3.0,12.0,15.0,25.0,17.0,21.0,1.0,1.0,1.0,3.0,5.0,2.0,30.0,41.0,2.0,9.0,11.0,10.0,6.0,6.0,26.0,1.0,5.0,27.0,2.0,0.0,16.0,0.0,24.0,14.0,92.0,0.0,4.0,7.0,28.0,14.0,2.0,4.0,6.0,1.0,3.0,22.0,1.0,0.0,2.0,1.0,0.0,1.0,57.0,1.0,7.0,7.0,1.0,16.0,1.0,9.0,5.0,6.0,0.0,8.0,8.0,36.0,53.0,2.0,4.13807
2013-02,4.13807,19.0,3.0,5.0,80.0,16.0,3.0,6.0,3.0,37.0,2.0,48.0,6.0,7.0,5.0,19.0,2.0,47.0,0.0,2.0,0.0,1.0,14.0,0.0,0.0,3.0,3.0,14.0,1.0,23.0,0.0,5.0,16.0,3.0,12.0,15.0,25.0,17.0,21.0,1.0,1.0,1.0,3.0,5.0,2.0,30.0,41.0,2.0,9.0,11.0,10.0,6.0,6.0,26.0,1.0,5.0,27.0,2.0,0.0,16.0,0.0,24.0,14.0,92.0,0.0,4.0,7.0,28.0,14.0,2.0,4.0,6.0,1.0,3.0,22.0,1.0,0.0,2.0,1.0,0.0,1.0,57.0,1.0,7.0,7.0,1.0,16.0,1.0,9.0,5.0,6.0,0.0,8.0,8.0,36.0,53.0,2.0,4.538119999999998
2013-03,4.538119999999998,19.0,3.0,5.0,80.0,16.0,3.0,6.0,3.0,37.0,2.0,48.0,6.0,7.0,5.0,19.0,2.0,47.0,0.0,2.0,0.0,1.0,14.0,0.0,0.0,3.0,3.0,14.0,1.0,23.0,0.0,5.0,16.0,3.0,12.0,15.0,25.0,17.0,21.0,1.0,1.0,1.0,3.0,5.0,2.0,30.0,41.0,2.0,9.0,11.0,10.0,6.0,6.0,26.0,1.0,5.0,27.0,2.0,0.0,16.0,0.0,24.0,14.0,92.0,0.0,4.0,7.0,28.0,14.0,2.0,4.0,6.0,1.0,3.0,22.0,1.0,0.0,2.0,1.0,0.0,1.0,57.0,1.0,7.0,7.0,1.0,16.0,1.0,9.0,5.0,6.0,0.0,8.0,8.0,36.0,53.0,2.0,4.06893
2013-04,4.06893,19.0,3.0,5.0,80.0,16.0,3.0,6.0,3.0,37.0,2.0,48.0,6.0,7.0,5.0,19.0,2.0,47.0,0.0,2.0,0.0,1.0,14.0,0.0,0.0,3.0,3.0,14.0,1.0,23.0,0.0,5.0,16.0,3.0,12.0,15.0,25.0,17.0,21.0,1.0,1.0,1.0,3.0,5.0,2.0,30.0,41.0,2.0,9.0,11.0,10.0,6.0,6.0,26.0,1.0,5.0,27.0,2.0,0.0,16.0,0.0,24.0,14.0,92.0,0.0,4.0,7.0,28.0,14.0,2.0,4.0,6.0,1.0,3.0,22.0,1.0,0.0,2.0,1.0,0.0,1.0,57.0,1.0,7.0,7.0,1.0,16.0,1.0,9.0,5.0,6.0,0.0,8.0,8.0,36.0,53.0,2.0,2.9484
2013-05,2.9484,11.0,3.0,3.0,66.0,14.0,3.0,3.0,6.0,43.0,1.0,48.0,2.0,5.0,4.0,15.0,2.0,36.0,0.0,1.0,0.0,0.0,12.0,3.0,3.0,3.0,2.0,9.0,1.0,9.0,3.0,0.0,8.0,3.0,7.0,0.0,5.0,23.0,12.0,0.0,1.0,0.0,3.0,2.0,5.0,18.0,26.0,2.0,3.0,16.0,5.0,4.0,5.0,16.0,0.0,1.0,16.0,1.0,0.0,8.0,8.0,8.0,4.0,47.0,4.0,0.0,7.0,24.0,24.0,4.0,2.0,4.0,0.0,1.0,11.0,0.0,0.0,1.0,1.0,0.0,1.0,60.0,0.0,6.0,4.0,1.0,9.0,1.0,4.0,5.0,8.0,1.0,6.0,4.0,7.0,36.0,7.0,2.7859
2013-06,2.7859,11.0,3.0,3.0,66.0,14.0,3.0,3.0,6.0,43.0,1.0,48.0,2.0,5.0,4.0,15.0,2.0,36.0,0.0,1.0,0.0,0.0,12.0,3.0,3.0,3.0,2.0,9.0,1.0,9.0,3.0,0.0,8.0,3.0,7.0,0.0,5.0,23.0,12.0,0.0,1.0,0.0,3.0,2.0,5.0,18.0,26.0,2.0,3.0,16.0,5.0,4.0,5.0,16.0,0.0,1.0,16.0,1.0,0.0,8.0,8.0,8.0,4.0,47.0,4.0,0.0,7.0,24.0,24.0,4.0,2.0,4.0,0.0,1.0,11.0,0.0,0.0,1.0,1.0,0.0,1.0,60.0,0.0,6.0,4.0,1.0,9.0,1.0,4.0,5.0,8.0,1.0,6.0,4.0,7.0,36.0,7.0,3.3921699999999997
2013-07,3.3921699999999997,11.0,3.0,3.0,66.0,14.0,3.0,3.0,6.0,43.0,1.0,48.0,2.0,5.0,4.0,15.0,2.0,36.0,0.0,1.0,0.0,0.0,12.0,3.0,3.0,3.0,2.0,9.0,1.0,9.0,3.0,0.0,8.0,3.0,7.0,0.0,5.0,23.0,12.0,0.0,1.0,0.0,3.0,2.0,5.0,18.0,26.0,2.0,3.0,16.0,5.0,4.0,5.0,16.0,0.0,1.0,16.0,1.0,0.0,8.0,8.0,8.0,4.0,47.0,4.0,0.0,7.0,24.0,24.0,4.0,2.0,4.0,0.0,1.0,11.0,0.0,0.0,1.0,1.0,0.0,1.0,60.0,0.0,6.0,4.0,1.0,9.0,1.0,4.0,5.0,8.0,1.0,6.0,4.0,7.0,36.0,7.0,3.48492
2013-08,3.48492,11.0,3.0,3.0,66.0,14.0,3.0,3.0,6.0,43.0,1.0,48.0,2.0,5.0,4.0,15.0,2.0,36.0,0.0,1.0,0.0,0.0,12.0,3.0,3.0,3.0,2.0,9.0,1.0,9.0,3.0,0.0,8.0,3.0,7.0,0.0,5.0,23.0,12.0,0.0,1.0,0.0,3.0,2.0,5.0,18.0,26.0,2.0,3.0,16.0,5.0,4.0,5.0,16.0,0.0,1.0,16.0,1.0,0.0,8.0,8.0,8.0,4.0,47.0,4.0,0.0,7.0,24.0,24.0,4.0,2.0,4.0,0.0,1.0,11.0,0.0,0.0,1.0,1.0,0.0,1.0,60.0,0.0,6.0,4.0,1.0,9.0,1.0,4.0,5.0,8.0,1.0,6.0,4.0,7.0,36.0,7.0,2.67505
2013-09,2.67505,11.0,3.0,3.0,51.0,13.0,0.0,0.0,3.0,36.0,1.0,42.0,1.0,6.0,3.0,6.0,1.0,29.0,0.0,2.0,0.0,0.0,13.0,6.0,0.0,6.0,2.0,9.0,1.0,5.0,3.0,0.0,3.0,0.0,7.0,10.0,7.0,15.0,8.0,0.0,1.0,0.0,3.0,3.0,3.0,22.0,26.0,0.0,4.0,9.0,3.0,0.0,4.0,11.0,1.0,5.0,12.0,1.0,8.0,8.0,0.0,0.0,7.0,71.0,9.0,0.0,2.0,16.0,7.0,7.0,1.0,4.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,1.0,3.0,2.0,0.0,5.0,0.0,3.0,4.0,15.0,0.0,7.0,5.0,11.0,38.0,0.0,2.3843400000000003
2013-10,2.3843400000000003,11.0,3.0,3.0,51.0,13.0,0.0,0.0,3.0,36.0,1.0,42.0,1.0,6.0,3.0,6.0,1.0,29.0,0.0,2.0,0.0,0.0,13.0,6.0,0.0,6.0,2.0,9.0,1.0,5.0,3.0,0.0,3.0,0.0,7.0,10.0,7.0,15.0,8.0,0.0,1.0,0.0,3.0,3.0,3.0,22.0,26.0,0.0,4.0,9.0,3.0,0.0,4.0,11.0,1.0,5.0,12.0,1.0,8.0,8.0,0.0,0.0,7.0,71.0,9.0,0.0,2.0,16.0,7.0,7.0,1.0,4.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,1.0,3.0,2.0,0.0,5.0,0.0,3.0,4.0,15.0,0.0,7.0,5.0,11.0,38.0,0.0,2.70502
2013-11,2.70502,11.0,3.0,3.0,51.0,13.0,0.0,0.0,3.0,36.0,1.0,42.0,1.0,6.0,3.0,6.0,1.0,29.0,0.0,2.0,0.0,0.0,13.0,6.0,0.0,6.0,2.0,9.0,1.0,5.0,3.0,0.0,3.0,0.0,7.0,10.0,7.0,15.0,8.0,0.0,1.0,0.0,3.0,3.0,3.0,22.0,26.0,0.0,4.0,9.0,3.0,0.0,4.0,11.0,1.0,5.0,12.0,1.0,8.0,8.0,0.0,0.0,7.0,71.0,9.0,0.0,2.0,16.0,7.0,7.0,1.0,4.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,1.0,3.0,2.0,0.0,5.0,0.0,3.0,4.0,15.0,0.0,7.0,5.0,11.0,38.0,0.0,2.2772
2013-12,2.2772,11.0,3.0,3.0,51.0,13.0,0.0,0.0,3.0,36.0,1.0,42.0,1.0,6.0,3.0,6.0,1.0,29.0,0.0,2.0,0.0,0.0,13.0,6.0,0.0,6.0,2.0,9.0,1.0,5.0,3.0,0.0,3.0,0.0,7.0,10.0,7.0,15.0,8.0,0.0,1.0,0.0,3.0,3.0,3.0,22.0,26.0,0.0,4.0,9.0,3.0,0.0,4.0,11.0,1.0,5.0,12.0,1.0,8.0,8.0,0.0,0.0,7.0,71.0,9.0,0.0,2.0,16.0,7.0,7.0,1.0,4.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,1.0,3.0,2.0,0.0,5.0,0.0,3.0,4.0,15.0,0.0,7.0,5.0,11.0,38.0,0.0,1.6205
2013-13,1.6205,11.0,3.0,3.0,51.0,13.0,0.0,0.0,3.0,36.0,1.0,42.0,1.0,6.0,3.0,6.0,1.0,29.0,0.0,2.0,0.0,0.0,13.0,6.0,0.0,6.0,2.0,9.0,1.0,5.0,3.0,0.0,3.0,0.0,7.0,10.0,7.0,15.0,8.0,0.0,1.0,0.0,3.0,3.0,3.0,22.0,26.0,0.0,4.0,9.0,3.0,0.0,4.0,11.0,1.0,5.0,12.0,1.0,8.0,8.0,0.0,0.0,7.0,71.0,9.0,0.0,2.0,16.0,7.0,7.0,1.0,4.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,1.0,3.0,2.0,0.0,5.0,0.0,3.0,4.0,15.0,0.0,7.0,5.0,11.0,38.0,0.0,1.58092
