date,kansas_flu,flu,flu recovery,having the flu,flu duration,remedies for the flu,influenza,influenza a and b,cure the flu,remedies for flu,flu shots,dangerous fever,break a fever,flu versus cold,medicine for the flu,treating flu,flu like symptoms,pneumonia,fever cough,flu and cold,flu lasts,braun thermoscan,flu symptoms,cure flu,cold vs. flu,how long flu,symptoms of flu,fever reducer,cold and flu,flu contagious period,flu children,incubation period for flu,reduce a fever,how long contagious,low body,treat the flu,flu treatment,is the flu contagious,flu shot,cold versus flu,incubation period for the flu,flu vs cold,flu care,flu headache,flu vs. cold,flu symptoms 2018,high fever,spanish flu,medicine for flu,flu treatments,influenza type a,fight the flu,influenza symptoms,the flu virus,reduce fever,cdc,type a influenza,flu in kansas,thermoscan,normal body temperature,how to treat the flu,how long does the flu last,fever flu,stomach flu,how long does flu last,food poisoning,flu vaccine,flu cough,over the counter flu,contagious flu,flu report,signs of flu,over the counter flu medicine,normal body,get rid of the flu,is flu contagious,flu germs,ear thermometer,early flu symptoms,how long is flu contagious,symptoms of the flu,treatment for flu,taking temperature,exposed to flu,free flu shots,flu contagious,bronchitis,get over the flu,stomach flu symptoms,symptoms of bronchitis,cold or flu,flu medicine,flu remedies,flu shot side effects,signs of the flu,treat flu,how to get rid of the flu,body temperature,target
2012-31,0.1114,4.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0,2.0,25.0,35.0,26.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,23.0,15.0,0.0,15.0,0.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,25.0,0.0,25.0,0.0,5.0,5.0,24.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,13.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,21.0,21.0,21.0,0.0,0.0,0.0,0.0,50.0,0.0747384
2012-32,0.0747384,15.0,49.0,49.0,0.0,0.0,4.0,0.0,0.0,0.0,19.0,0.0,6.0,0.0,0.0,0.0,4.0,23.0,34.0,17.0,0.0,0.0,4.0,0.0,0.0,3.0,13.0,0.0,7.0,0.0,0.0,0.0,0.0,16.0,15.0,0.0,0.0,0.0,28.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,16.0,31.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,63.0,0.0,0.0,0.0,49.0,0.0,49.0,5.0,5.0,0.0,26.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,12.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,49.0,0.06830599999999999
2012-33,0.06830599999999999,15.0,49.0,49.0,0.0,0.0,4.0,0.0,0.0,0.0,19.0,0.0,6.0,0.0,0.0,0.0,4.0,23.0,34.0,17.0,0.0,0.0,4.0,0.0,0.0,3.0,13.0,0.0,7.0,0.0,0.0,0.0,0.0,16.0,15.0,0.0,0.0,0.0,28.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,16.0,31.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,63.0,0.0,0.0,0.0,49.0,0.0,49.0,5.0,5.0,0.0,26.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,12.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,49.0,0.192369
2012-34,0.192369,15.0,49.0,49.0,0.0,0.0,4.0,0.0,0.0,0.0,19.0,0.0,6.0,0.0,0.0,0.0,4.0,23.0,34.0,17.0,0.0,0.0,4.0,0.0,0.0,3.0,13.0,0.0,7.0,0.0,0.0,0.0,0.0,16.0,15.0,0.0,0.0,0.0,28.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,16.0,31.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,63.0,0.0,0.0,0.0,49.0,0.0,49.0,5.0,5.0,0.0,26.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,12.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,49.0,0.090307
2012-35,0.090307,15.0,49.0,49.0,0.0,0.0,4.0,0.0,0.0,0.0,19.0,0.0,6.0,0.0,0.0,0.0,4.0,23.0,34.0,17.0,0.0,0.0,4.0,0.0,0.0,3.0,13.0,0.0,7.0,0.0,0.0,0.0,0.0,16.0,15.0,0.0,0.0,0.0,28.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,16.0,31.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,63.0,0.0,0.0,0.0,49.0,0.0,49.0,5.0,5.0,0.0,26.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,12.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,49.0,0.181488
2012-36,0.181488,19.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,53.0,0.0,6.0,0.0,2.0,0.0,2.0,33.0,16.0,32.0,0.0,0.0,11.0,1.0,0.0,3.0,16.0,0.0,13.0,0.0,0.0,0.0,0.0,21.0,35.0,14.0,14.0,14.0,37.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,6.0,0.0,0.0,58.0,0.0,0.0,0.0,23.0,0.0,0.0,4.0,11.0,5.0,38.0,52.0,0.0,9.0,9.0,0.0,0.0,0.0,45.0,0.0,25.0,0.0,0.0,0.0,12.0,12.0,0.0,12.0,0.0,0.0,12.0,59.0,5.0,5.0,5.0,0.0,39.0,0.0,19.0,0.0,12.0,0.0,69.0,0.220325
2012-37,0.220325,19.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,53.0,0.0,6.0,0.0,2.0,0.0,2.0,33.0,16.0,32.0,0.0,0.0,11.0,1.0,0.0,3.0,16.0,0.0,13.0,0.0,0.0,0.0,0.0,21.0,35.0,14.0,14.0,14.0,37.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,6.0,0.0,0.0,58.0,0.0,0.0,0.0,23.0,0.0,0.0,4.0,11.0,5.0,38.0,52.0,0.0,9.0,9.0,0.0,0.0,0.0,45.0,0.0,25.0,0.0,0.0,0.0,12.0,12.0,0.0,12.0,0.0,0.0,12.0,59.0,5.0,5.0,5.0,0.0,39.0,0.0,19.0,0.0,12.0,0.0,69.0,0.19909000000000002
2012-38,0.19909000000000002,19.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,53.0,0.0,6.0,0.0,2.0,0.0,2.0,33.0,16.0,32.0,0.0,0.0,11.0,1.0,0.0,3.0,16.0,0.0,13.0,0.0,0.0,0.0,0.0,21.0,35.0,14.0,14.0,14.0,37.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,6.0,0.0,0.0,58.0,0.0,0.0,0.0,23.0,0.0,0.0,4.0,11.0,5.0,38.0,52.0,0.0,9.0,9.0,0.0,0.0,0.0,45.0,0.0,25.0,0.0,0.0,0.0,12.0,12.0,0.0,12.0,0.0,0.0,12.0,59.0,5.0,5.0,5.0,0.0,39.0,0.0,19.0,0.0,12.0,0.0,69.0,0.0573394
2012-39,0.0573394,19.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,53.0,0.0,6.0,0.0,2.0,0.0,2.0,33.0,16.0,32.0,0.0,0.0,11.0,1.0,0.0,3.0,16.0,0.0,13.0,0.0,0.0,0.0,0.0,21.0,35.0,14.0,14.0,14.0,37.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,6.0,0.0,0.0,58.0,0.0,0.0,0.0,23.0,0.0,0.0,4.0,11.0,5.0,38.0,52.0,0.0,9.0,9.0,0.0,0.0,0.0,45.0,0.0,25.0,0.0,0.0,0.0,12.0,12.0,0.0,12.0,0.0,0.0,12.0,59.0,5.0,5.0,5.0,0.0,39.0,0.0,19.0,0.0,12.0,0.0,69.0,0.635324
2012-40,0.635324,19.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,53.0,0.0,6.0,0.0,2.0,0.0,2.0,33.0,16.0,32.0,0.0,0.0,11.0,1.0,0.0,3.0,16.0,0.0,13.0,0.0,0.0,0.0,0.0,21.0,35.0,14.0,14.0,14.0,37.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,6.0,0.0,0.0,58.0,0.0,0.0,0.0,23.0,0.0,0.0,4.0,11.0,5.0,38.0,52.0,0.0,9.0,9.0,0.0,0.0,0.0,45.0,0.0,25.0,0.0,0.0,0.0,12.0,12.0,0.0,12.0,0.0,0.0,12.0,59.0,5.0,5.0,5.0,0.0,39.0,0.0,19.0,0.0,12.0,0.0,69.0,0.7525189999999999
2012-41,0.7525189999999999,13.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,34.0,23.0,16.0,0.0,0.0,14.0,1.0,0.0,3.0,12.0,6.0,6.0,0.0,10.0,10.0,0.0,25.0,14.0,0.0,54.0,14.0,20.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,30.0,0.0,6.0,0.0,56.0,0.0,22.0,7.0,28.0,7.0,26.0,25.0,0.0,0.0,17.0,0.0,0.0,0.0,43.0,0.0,24.0,0.0,25.0,0.0,0.0,23.0,0.0,0.0,0.0,11.0,23.0,57.0,4.0,11.0,0.0,0.0,57.0,19.0,19.0,11.0,11.0,0.0,62.0,1.09511
2012-42,1.09511,13.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,34.0,23.0,16.0,0.0,0.0,14.0,1.0,0.0,3.0,12.0,6.0,6.0,0.0,10.0,10.0,0.0,25.0,14.0,0.0,54.0,14.0,20.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,30.0,0.0,6.0,0.0,56.0,0.0,22.0,7.0,28.0,7.0,26.0,25.0,0.0,0.0,17.0,0.0,0.0,0.0,43.0,0.0,24.0,0.0,25.0,0.0,0.0,23.0,0.0,0.0,0.0,11.0,23.0,57.0,4.0,11.0,0.0,0.0,57.0,19.0,19.0,11.0,11.0,0.0,62.0,0.793454
2012-43,0.793454,13.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,34.0,23.0,16.0,0.0,0.0,14.0,1.0,0.0,3.0,12.0,6.0,6.0,0.0,10.0,10.0,0.0,25.0,14.0,0.0,54.0,14.0,20.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,30.0,0.0,6.0,0.0,56.0,0.0,22.0,7.0,28.0,7.0,26.0,25.0,0.0,0.0,17.0,0.0,0.0,0.0,43.0,0.0,24.0,0.0,25.0,0.0,0.0,23.0,0.0,0.0,0.0,11.0,23.0,57.0,4.0,11.0,0.0,0.0,57.0,19.0,19.0,11.0,11.0,0.0,62.0,1.6104
2012-44,1.6104,13.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,34.0,23.0,16.0,0.0,0.0,14.0,1.0,0.0,3.0,12.0,6.0,6.0,0.0,10.0,10.0,0.0,25.0,14.0,0.0,54.0,14.0,20.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,30.0,0.0,6.0,0.0,56.0,0.0,22.0,7.0,28.0,7.0,26.0,25.0,0.0,0.0,17.0,0.0,0.0,0.0,43.0,0.0,24.0,0.0,25.0,0.0,0.0,23.0,0.0,0.0,0.0,11.0,23.0,57.0,4.0,11.0,0.0,0.0,57.0,19.0,19.0,11.0,11.0,0.0,62.0,1.11566
2012-45,1.11566,25.0,0.0,0.0,0.0,0.0,17.0,1.0,1.0,3.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,43.0,37.0,0.0,0.0,22.0,1.0,0.0,5.0,19.0,4.0,15.0,0.0,7.0,7.0,0.0,35.0,28.0,0.0,14.0,9.0,16.0,0.0,1.0,3.0,3.0,4.0,0.0,0.0,10.0,10.0,20.0,0.0,6.0,0.0,19.0,10.0,3.0,22.0,3.0,2.0,0.0,46.0,0.0,54.0,4.0,74.0,11.0,38.0,17.0,0.0,0.0,23.0,0.0,25.0,0.0,30.0,0.0,34.0,0.0,25.0,8.0,8.0,16.0,16.0,8.0,0.0,8.0,20.0,58.0,3.0,20.0,0.0,13.0,33.0,59.0,0.0,8.0,8.0,0.0,39.0,0.9074409999999999
2012-46,0.9074409999999999,25.0,0.0,0.0,0.0,0.0,17.0,1.0,1.0,3.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,43.0,37.0,0.0,0.0,22.0,1.0,0.0,5.0,19.0,4.0,15.0,0.0,7.0,7.0,0.0,35.0,28.0,0.0,14.0,9.0,16.0,0.0,1.0,3.0,3.0,4.0,0.0,0.0,10.0,10.0,20.0,0.0,6.0,0.0,19.0,10.0,3.0,22.0,3.0,2.0,0.0,46.0,0.0,54.0,4.0,74.0,11.0,38.0,17.0,0.0,0.0,23.0,0.0,25.0,0.0,30.0,0.0,34.0,0.0,25.0,8.0,8.0,16.0,16.0,8.0,0.0,8.0,20.0,58.0,3.0,20.0,0.0,13.0,33.0,59.0,0.0,8.0,8.0,0.0,39.0,1.0324200000000001
2012-47,1.0324200000000001,25.0,0.0,0.0,0.0,0.0,17.0,1.0,1.0,3.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,43.0,37.0,0.0,0.0,22.0,1.0,0.0,5.0,19.0,4.0,15.0,0.0,7.0,7.0,0.0,35.0,28.0,0.0,14.0,9.0,16.0,0.0,1.0,3.0,3.0,4.0,0.0,0.0,10.0,10.0,20.0,0.0,6.0,0.0,19.0,10.0,3.0,22.0,3.0,2.0,0.0,46.0,0.0,54.0,4.0,74.0,11.0,38.0,17.0,0.0,0.0,23.0,0.0,25.0,0.0,30.0,0.0,34.0,0.0,25.0,8.0,8.0,16.0,16.0,8.0,0.0,8.0,20.0,58.0,3.0,20.0,0.0,13.0,33.0,59.0,0.0,8.0,8.0,0.0,39.0,1.22207
2012-48,1.22207,25.0,0.0,0.0,0.0,0.0,17.0,1.0,1.0,3.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,43.0,37.0,0.0,0.0,22.0,1.0,0.0,5.0,19.0,4.0,15.0,0.0,7.0,7.0,0.0,35.0,28.0,0.0,14.0,9.0,16.0,0.0,1.0,3.0,3.0,4.0,0.0,0.0,10.0,10.0,20.0,0.0,6.0,0.0,19.0,10.0,3.0,22.0,3.0,2.0,0.0,46.0,0.0,54.0,4.0,74.0,11.0,38.0,17.0,0.0,0.0,23.0,0.0,25.0,0.0,30.0,0.0,34.0,0.0,25.0,8.0,8.0,16.0,16.0,8.0,0.0,8.0,20.0,58.0,3.0,20.0,0.0,13.0,33.0,59.0,0.0,8.0,8.0,0.0,39.0,2.3512299999999997
2012-49,2.3512299999999997,15.0,0.0,50.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,33.0,52.0,52.0,0.0,0.0,13.0,3.0,0.0,4.0,13.0,0.0,20.0,0.0,0.0,11.0,0.0,28.0,30.0,0.0,30.0,0.0,11.0,0.0,0.0,2.0,0.0,6.0,0.0,0.0,64.0,16.0,0.0,0.0,7.0,0.0,7.0,7.0,0.0,41.0,3.0,0.0,0.0,49.0,0.0,0.0,5.0,39.0,5.0,29.0,19.0,9.0,0.0,0.0,0.0,16.0,0.0,57.0,0.0,27.0,0.0,27.0,0.0,0.0,0.0,13.0,19.0,0.0,0.0,25.0,56.0,0.0,10.0,5.0,0.0,0.0,21.0,0.0,12.0,0.0,0.0,69.0,2.59691
2012-50,2.59691,15.0,0.0,50.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,33.0,52.0,52.0,0.0,0.0,13.0,3.0,0.0,4.0,13.0,0.0,20.0,0.0,0.0,11.0,0.0,28.0,30.0,0.0,30.0,0.0,11.0,0.0,0.0,2.0,0.0,6.0,0.0,0.0,64.0,16.0,0.0,0.0,7.0,0.0,7.0,7.0,0.0,41.0,3.0,0.0,0.0,49.0,0.0,0.0,5.0,39.0,5.0,29.0,19.0,9.0,0.0,0.0,0.0,16.0,0.0,57.0,0.0,27.0,0.0,27.0,0.0,0.0,0.0,13.0,19.0,0.0,0.0,25.0,56.0,0.0,10.0,5.0,0.0,0.0,21.0,0.0,12.0,0.0,0.0,69.0,3.4427800000000004
2012-51,3.4427800000000004,15.0,0.0,50.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,33.0,52.0,52.0,0.0,0.0,13.0,3.0,0.0,4.0,13.0,0.0,20.0,0.0,0.0,11.0,0.0,28.0,30.0,0.0,30.0,0.0,11.0,0.0,0.0,2.0,0.0,6.0,0.0,0.0,64.0,16.0,0.0,0.0,7.0,0.0,7.0,7.0,0.0,41.0,3.0,0.0,0.0,49.0,0.0,0.0,5.0,39.0,5.0,29.0,19.0,9.0,0.0,0.0,0.0,16.0,0.0,57.0,0.0,27.0,0.0,27.0,0.0,0.0,0.0,13.0,19.0,0.0,0.0,25.0,56.0,0.0,10.0,5.0,0.0,0.0,21.0,0.0,12.0,0.0,0.0,69.0,5.95095
2012-52,5.95095,15.0,0.0,50.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,33.0,52.0,52.0,0.0,0.0,13.0,3.0,0.0,4.0,13.0,0.0,20.0,0.0,0.0,11.0,0.0,28.0,30.0,0.0,30.0,0.0,11.0,0.0,0.0,2.0,0.0,6.0,0.0,0.0,64.0,16.0,0.0,0.0,7.0,0.0,7.0,7.0,0.0,41.0,3.0,0.0,0.0,49.0,0.0,0.0,5.0,39.0,5.0,29.0,19.0,9.0,0.0,0.0,0.0,16.0,0.0,57.0,0.0,27.0,0.0,27.0,0.0,0.0,0.0,13.0,19.0,0.0,0.0,25.0,56.0,0.0,10.0,5.0,0.0,0.0,21.0,0.0,12.0,0.0,0.0,69.0,6.10115
2013-01,6.10115,8.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,29.0,33.0,13.0,0.0,0.0,6.0,0.0,0.0,2.0,23.0,5.0,5.0,0.0,0.0,0.0,0.0,17.0,11.0,11.0,11.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,5.0,2.0,45.0,0.0,2.0,0.0,28.0,0.0,19.0,4.0,7.0,4.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,21.0,0.0,0.0,77.0,0.0,19.0,0.0,0.0,0.0,28.0,0.0,11.0,6.0,0.0,16.0,16.0,16.0,0.0,9.0,0.0,43.0,4.76133
2013-02,4.76133,8.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,29.0,33.0,13.0,0.0,0.0,6.0,0.0,0.0,2.0,23.0,5.0,5.0,0.0,0.0,0.0,0.0,17.0,11.0,11.0,11.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,5.0,2.0,45.0,0.0,2.0,0.0,28.0,0.0,19.0,4.0,7.0,4.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,21.0,0.0,0.0,77.0,0.0,19.0,0.0,0.0,0.0,28.0,0.0,11.0,6.0,0.0,16.0,16.0,16.0,0.0,9.0,0.0,43.0,6.03671
2013-03,6.03671,8.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,29.0,33.0,13.0,0.0,0.0,6.0,0.0,0.0,2.0,23.0,5.0,5.0,0.0,0.0,0.0,0.0,17.0,11.0,11.0,11.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,5.0,2.0,45.0,0.0,2.0,0.0,28.0,0.0,19.0,4.0,7.0,4.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,21.0,0.0,0.0,77.0,0.0,19.0,0.0,0.0,0.0,28.0,0.0,11.0,6.0,0.0,16.0,16.0,16.0,0.0,9.0,0.0,43.0,5.46252
2013-04,5.46252,8.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,29.0,33.0,13.0,0.0,0.0,6.0,0.0,0.0,2.0,23.0,5.0,5.0,0.0,0.0,0.0,0.0,17.0,11.0,11.0,11.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,5.0,2.0,45.0,0.0,2.0,0.0,28.0,0.0,19.0,4.0,7.0,4.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,21.0,0.0,0.0,77.0,0.0,19.0,0.0,0.0,0.0,28.0,0.0,11.0,6.0,0.0,16.0,16.0,16.0,0.0,9.0,0.0,43.0,6.11562
2013-05,6.11562,8.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,29.0,33.0,13.0,0.0,0.0,6.0,0.0,0.0,2.0,23.0,5.0,5.0,0.0,0.0,0.0,0.0,17.0,11.0,11.0,11.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,5.0,2.0,45.0,0.0,2.0,0.0,28.0,0.0,19.0,4.0,7.0,4.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,21.0,0.0,0.0,77.0,0.0,19.0,0.0,0.0,0.0,28.0,0.0,11.0,6.0,0.0,16.0,16.0,16.0,0.0,9.0,0.0,43.0,5.38633
2013-06,5.38633,8.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,29.0,33.0,13.0,0.0,0.0,6.0,0.0,0.0,2.0,23.0,5.0,5.0,0.0,0.0,0.0,0.0,17.0,11.0,11.0,11.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,5.0,2.0,45.0,0.0,2.0,0.0,28.0,0.0,19.0,4.0,7.0,4.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,21.0,0.0,0.0,77.0,0.0,19.0,0.0,0.0,0.0,28.0,0.0,11.0,6.0,0.0,16.0,16.0,16.0,0.0,9.0,0.0,43.0,3.79135
2013-07,3.79135,8.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,29.0,33.0,13.0,0.0,0.0,6.0,0.0,0.0,2.0,23.0,5.0,5.0,0.0,0.0,0.0,0.0,17.0,11.0,11.0,11.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,5.0,2.0,45.0,0.0,2.0,0.0,28.0,0.0,19.0,4.0,7.0,4.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,21.0,0.0,0.0,77.0,0.0,19.0,0.0,0.0,0.0,28.0,0.0,11.0,6.0,0.0,16.0,16.0,16.0,0.0,9.0,0.0,43.0,3.48031
2013-08,3.48031,8.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,29.0,33.0,13.0,0.0,0.0,6.0,0.0,0.0,2.0,23.0,5.0,5.0,0.0,0.0,0.0,0.0,17.0,11.0,11.0,11.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,5.0,2.0,45.0,0.0,2.0,0.0,28.0,0.0,19.0,4.0,7.0,4.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,21.0,0.0,0.0,77.0,0.0,19.0,0.0,0.0,0.0,28.0,0.0,11.0,6.0,0.0,16.0,16.0,16.0,0.0,9.0,0.0,43.0,2.04989
2013-09,2.04989,8.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,29.0,33.0,13.0,0.0,0.0,6.0,0.0,0.0,2.0,23.0,5.0,5.0,0.0,0.0,0.0,0.0,17.0,11.0,11.0,11.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,5.0,2.0,45.0,0.0,2.0,0.0,28.0,0.0,19.0,4.0,7.0,4.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,21.0,0.0,0.0,77.0,0.0,19.0,0.0,0.0,0.0,28.0,0.0,11.0,6.0,0.0,16.0,16.0,16.0,0.0,9.0,0.0,43.0,1.7590299999999999
2013-10,1.7590299999999999,8.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,29.0,33.0,13.0,0.0,0.0,6.0,0.0,0.0,2.0,23.0,5.0,5.0,0.0,0.0,0.0,0.0,17.0,11.0,11.0,11.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,5.0,2.0,45.0,0.0,2.0,0.0,28.0,0.0,19.0,4.0,7.0,4.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,21.0,0.0,0.0,77.0,0.0,19.0,0.0,0.0,0.0,28.0,0.0,11.0,6.0,0.0,16.0,16.0,16.0,0.0,9.0,0.0,43.0,1.04929
